Title,Joy,Love,Anger,Surprise,Sadness,Fear,Protagonist Roles,Time Period,Dominant Time of Day,Genres
Happy Feet,0.6739785983415643,0.8481775856378015,0.2613382762576344,0.2913388336378648,0.2443272266148655,0.1730112364090374,Monster/Killer/Victim,Present,Daytime,"['Family', 'Comedy']"
Hard Rain,0.8628509385625367,0.926388185995966,0.2674307785665001,0.2355495749732747,0.3064008269439252,0.0335762894011545,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Hard to Kill,0.7740892724234383,0.6046495235903727,0.3077116714595768,0.0563997173390887,0.1908814179917136,0.2425058727558613,Superhuman/Scientist/Alien/Robot,Past,Nighttime,"['Romance', 'Action']"
Harold and Kumar Go to White Castle,0.8264664262081998,0.7765798390213143,0.1782279557484296,0.2046174640219454,0.0842639275669158,0.0911521807973262,Comedian,Past,Nighttime,"['Comedy', 'Adventure']"
Heat,0.5596440227047925,0.7625066852645128,0.0103818170819982,0.3617494841759579,0.4163274362287502,0.365588150818706,Fighter,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Heathers,0.623836824222855,0.5306014181354004,0.4429999729353618,0.2787518495028575,0.3671400303433573,0.4857170943772241,Law Person/Outlaw,Past,Daytime,['Comedy']
Heavenly Creatures,0.8371123195627943,0.6755004040550792,0.3374710280419172,0.2554096418248864,0.4112936323310974,0.4599881455170396,Child,Past,Daytime,"['Crime', 'Romance', 'Horror', 'Fantasy', 'Drama', 'Thriller']"
Heavy Metal,0.7492051501180044,0.784484727990107,0.3831994828213699,0.2763328195667501,0.0303273114067618,0.2282988153609503,Realist,Past,Daytime,"['Horror', 'Fantasy', 'Sci-Fi', 'Action', 'Adventure']"
Heist,0.9696653992620754,0.5396747552163208,0.2793613617384822,0.1469308449765715,0.2381002971793384,0.1570498768609042,Realist,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Hellbound Hellraiser II,0.7596510903618099,0.9824241928296464,0.4284124498540718,0.2058389223045842,0.2227789700000921,0.249568827212008,Traveller/Explorer,Past,Daytime,"['Horror', 'Thriller']"
Hellboy 2 The Golden Army,0.8553793391692706,0.5371235749286751,0.3212085633953616,0.4585575855145554,0.0098966774581547,0.4377130675246881,Spouse/Lover/Ex,Past,Nighttime,"['Fantasy', 'Action', 'Adventure']"
Hellboy,0.5376082078646136,0.687524145131436,0.4881855504172562,0.249125973259875,0.3113120657003155,0.4594888946208425,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Action', 'Sci-Fi', 'Adventure']"
Hellraiser 3 Hell on Earth,0.6680560543721834,0.9623524496808796,0.1821390137560618,0.4461747150890882,0.323206014349165,0.0764210164583036,Traveller/Explorer,Past,Daytime,"['Horror', 'Fantasy']"
Hellraiser Deader,0.5291807673246777,0.6713904139932636,0.4259833592265892,0.0693538533252267,0.2334282484839718,0.1073482957354042,Realist,Present,Daytime,"['Horror', 'Thriller']"
Hellraiser Hellseeker,0.985138132645662,0.8580005948248703,0.1450028513335102,0.3167842451887363,0.2357443649995408,0.0198961815033454,Superhuman/Scientist/Alien/Robot,Past,Daytime,['Horror']
Hellraiser,0.9489747288253568,0.5897912314170386,0.237310225346762,0.0990091823040447,0.2264518326555016,0.4823002653634997,Soldier,Future,Daytime,['Horror']
Henry Fool,0.1012824956223253,0.1436984971138042,0.2482509748584465,0.0648275437463573,0.7917962861440848,0.8829556659803282,Traveller/Explorer,Present,Daytime,"['Comedy', 'Drama']"
Henrys Crime,0.5097085435778378,0.9559708441659744,0.3342053609762174,0.0402364143068268,0.1189478850961487,0.2397698698213744,Fighter,Past,Daytime,"['Crime', 'Drama']"
Her,0.6117548608924195,0.544910199935791,0.2718659792987634,0.3452978016931312,0.2184760999273239,0.0723449904202132,Realist,Past,Daytime,"['Drama', 'Romance', 'Sci-Fi']"
Hes Just Not That Into You,0.6349859361856405,0.6372496445434931,0.2908779292207596,0.438772773520648,0.481763787562158,0.1615297744788152,Child,Past,Nighttime,"['Comedy', 'Drama', 'Romance']"
Hesher,0.1107083844222217,0.3186062143354043,0.3213017960171858,0.1608397392063856,0.5907276387361236,0.9453770068873466,Realist,Past,Daytime,['Drama']
High Fidelity,0.775118716180907,0.7865022667574932,0.2646225582684827,0.408771751864331,0.3721821361323313,0.4657343774673282,Fighter,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Highlander Endgame,0.6093264293729854,0.5627766208776677,0.255615719669777,0.0440487336762356,0.1316902551239315,0.205824157942389,Soldier,Past,Nighttime,"['Fantasy', 'Action', 'Sci-Fi', 'Adventure']"
Highlander,0.8139210663094616,0.6382105546897312,0.0079272140482707,0.074875922627898,0.0658034852217916,0.1818702005791662,Realist,Past,Nighttime,"['Fantasy', 'Action']"
His Girl Friday,0.6171828633838872,0.6909521127286102,0.3802998892636635,0.0718131925532616,0.2835816087166972,0.1007958594166014,Detective/Spy,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Hitchcock,0.5757754923149969,0.8837571118523159,0.3527160489745713,0.2750084506417569,0.3682365378953398,0.4855518248164958,Realist,Past,Daytime,['Drama']
Hollow Man,0.408410036764289,0.3553988086169548,0.3834391787207005,0.41062716910808,0.6615774176353801,0.7378255634001991,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Horror', 'Sci-Fi', 'Thriller']"
Honeydripper,0.6170217764859555,0.5193924446536711,0.3940423400645866,0.4570902709275783,0.143318054849515,0.3185648199383105,Law Person/Outlaw,Past,Nighttime,['Drama']
Horrible Bosses,0.7777770368176492,0.6103671169813378,0.0773082127617537,0.2274781759623135,0.1630752996838338,0.0241174174847907,Spouse/Lover/Ex,Past,Daytime,"['Crime', 'Comedy']"
Hostage,0.8733128323519954,0.9252656814402292,0.4236509820777645,0.1971800325652327,0.4537252857697505,0.2674189805163112,Realist,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Hot Tub Time Machine,0.7690286235459314,0.9305448813701532,0.4980846909367049,0.4046431119954385,0.320987438403894,0.4755606220717324,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Sci-Fi']"
Hotel Rwanda,0.7697676779310636,0.8245899003959511,0.4707720061432237,0.4018367586823556,0.2357105541931765,0.3501771351891528,Realist,Past,Daytime,"['Drama', 'War', 'Thriller']"
House of 1000 Corpses,0.4325380704852268,0.2505171043219697,0.1346314978609721,0.4837476048277035,0.519884345809766,0.7423072330688039,Traveller/Explorer,Past,Daytime,['Horror']
How to Train Your Dragon 2,0.756647155775833,0.6201954225582609,0.3911343326065828,0.1292342701239613,0.1030334514561801,0.0331745816634129,Fighter,Past,Daytime,"['Action', 'Adventure']"
How to Train Your Dragon,0.8794850518860022,0.5458659633319622,0.1569559438391387,0.3318367481432817,0.3928371130959315,0.3206748723110625,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Comedy', 'Adventure']"
Hudson Hawk,0.6719311177768544,0.8515903994375545,0.2269756282764103,0.0628354522451949,0.2260834335611479,0.2014316017013387,Child,Past,Daytime,"['Crime', 'Comedy', 'Action', 'Adventure']"
Human Nature,0.7370508530227002,0.8686931490843259,0.253993016244708,0.2698360811500436,0.0198259568126991,0.3716118259917247,Realist,Past,Daytime,['Comedy']
I Am Number Four,0.0555456971739232,0.0338371265188586,0.3146758635353547,0.3193346183339612,0.8510334716206155,0.5751412736644085,Child,Present,Nighttime,"['Action', 'Sci-Fi', 'Thriller']"
I am Sam,0.5551692006513554,0.7870975210391107,0.0225261124482233,0.4278680675663585,0.4334628727860309,0.2991693607289666,Soldier,Past,Daytime,['Drama']
I Love You Phillip Morris,0.5027591355337483,0.5371311748636738,0.3903600849457475,0.4509505482228577,0.4677578964254442,0.2257834913289826,Monster/Killer/Victim,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
I Robot,0.6485455275195029,0.5890914767600486,0.3095866928022165,0.1832198792693082,0.2465174830990318,0.2695971395415856,Superhuman/Scientist/Alien/Robot,Present,Daytime,"['Action', 'Sci-Fi', 'Thriller']"
I Spit on Your Grave,0.4082424194763355,0.299691111560624,0.3273319526874549,0.0672076090692677,0.7803098336638747,0.5302432746748923,Soldier,Present,Daytime,"['Horror', 'Crime', 'Thriller']"
I Still Know What You Did Last Summer,0.7911438242084521,0.8257776515237225,0.0382971285151599,0.437005636877156,0.4010938358357869,0.1428384107651176,Traveller/Explorer,Past,Daytime,"['Horror', 'Thriller']"
Ill Do Anything,0.5790931922890303,0.7238490676881624,0.1553239209744076,0.1858706440789476,0.0522402748957526,0.40818201848961,Fighter,Past,Daytime,"['Comedy', 'Drama']"
In the Bedroom,0.9554564205593934,0.9199520106235816,0.423547977669196,0.4012864784375197,0.2408831379644611,0.3791277510181359,Child,Past,Daytime,"['Crime', 'Drama']"
In the Loop,0.952018507251918,0.5948376309935884,0.3844548357112718,0.1500802128937024,0.1514396760471058,0.1939595830209604,Creature/Royalty/Knight/Sorcerer,Present,Nighttime,['Comedy']
Inception,0.5524885242665296,0.7658943864020545,0.2367973891381617,0.4035015931099721,0.1695271963999161,0.2884024827637241,Realist,Present,Daytime,"['Action', 'Adventure']"
Independence Day,0.5269841800314753,0.6279643274949512,0.1345734097338705,0.4637972461063951,0.3412895454473905,0.1320447348723812,Comedian,Present,Daytime,"['Action', 'Sci-Fi']"
Indiana Jones and the Last Crusade,0.5673341356078077,0.7554313130332899,0.4565838888452306,0.0612949211006644,0.2426952041509741,0.1138705691323712,Fighter,Past,Nighttime,"['Action', 'Adventure']"
Indiana Jones and the Raiders of the Lost Ark,0.7475883732549329,0.9589201987785364,0.2145247847826117,0.2701661460982414,0.0074619017972409,0.1633305400622595,Comedian,Present,Daytime,"['Action', 'Adventure']"
Indiana Jones and the Temple of Doom,0.3078096654644884,0.4995977208250158,0.0133106347647656,0.1818460987315258,0.9053232176057032,0.5057186077953028,Fighter,Past,Nighttime,"['Action', 'Adventure']"
Indiana Jones IV,0.7648831448914806,0.9491827427130164,0.0897402607255315,0.1755651962325881,0.0492357710691248,0.0030534500730058,Spouse/Lover/Ex,Past,Nighttime,"['Action', 'Adventure']"
Inglourious Basterds,0.5077469009365081,0.8704377869594055,0.4848791300032943,0.3669335043161729,0.3317358768883311,0.3872875101638949,Traveller/Explorer,Past,Nighttime,"['War', 'Action', 'Adventure']"
Insidious,0.6238228812564472,0.992435579009426,0.4572411774108396,0.1533243642659611,0.4033699069000603,0.3304356341072043,Child,Present,Daytime,"['Horror', 'Thriller']"
Insomnia,0.6975648621819774,0.7248870962856848,0.4128701123779338,0.2018572022359424,0.4264893682642371,0.4126778145717833,Soldier,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Interstellar,0.7316732135926329,0.9286885140508372,0.329383320741103,0.0977405356109021,0.4576710798662499,0.2454437244095722,Spouse/Lover/Ex,Present,Daytime,"['Drama', 'Sci-Fi', 'Adventure']"
Interview with the Vampire,0.7491293766868179,0.7035388671654479,0.4259849817343621,0.2105494203288816,0.4672681500190858,0.1980493267454441,Child,Past,Nighttime,"['Horror', 'Drama']"
Into the Wild,0.6035325874788565,0.932504690615108,0.148598418879001,0.0744829426140434,0.4031165814615345,0.4236486647520889,Soldier,Past,Daytime,"['Drama', 'Adventure']"
Into the Woods,0.8617634156776499,0.7365233669605578,0.026681993935557,0.1434247962005393,0.1843936538123661,0.0172603280872178,Realist,Present,Daytime,"['Comedy', 'Drama', 'Adventure']"
Intolerable Cruelty,0.8753473391025087,0.6180228994014099,0.3076864848802442,0.4160988443798301,0.2004181962666175,0.2046888562564754,Monster/Killer/Victim,Past,Daytime,"['Crime', 'Comedy', 'Romance']"
Inventing the Abbotts,0.8432982011368919,0.9205780059961274,0.2254607432262179,0.4323720680029702,0.2507561866607727,0.2905295524285832,Child,Past,Daytime,"['Drama', 'Romance']"
Invictus,0.6888165178708026,0.9820055032901198,0.1444757124844424,0.2894450269826649,0.1602654133463502,0.4711320128803909,Spouse/Lover/Ex,Past,Daytime,['Drama']
It Happened One Night,0.8182238156945599,0.9460746525810302,0.0592920957200773,0.2783668165441289,0.4613165785595381,0.1291850953339205,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Comedy', 'Romance']"
It,0.1717794575393085,0.0751339098526149,0.0710476585063568,0.3179910470565574,0.593088951761014,0.9168621496349456,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Horror', 'Drama', 'Thriller']"
Its a Wonderful Life,0.8324057084041571,0.7468690738851798,0.1037051024969934,0.0311727113029637,0.2295107022894197,0.1701903690189694,Realist,Past,Nighttime,"['Fantasy', 'Drama', 'Romance', 'Family']"
Its Complicated,0.6959523479183403,0.7607941647836498,0.4332567955878122,0.3729870273549231,0.0635576355554328,0.1684577314798193,Spouse/Lover/Ex,Past,Daytime,"['Comedy', 'Romance']"
Jackie Brown,0.9322918706014588,0.7158184414228607,0.1963624528645446,0.4139248354924877,0.3369585801069947,0.1598921590646915,Traveller/Explorer,Future,Daytime,"['Crime', 'Comedy']"
Jacobs Ladder,0.7148900888589655,0.9476313104907136,0.3818352758846808,0.232374786194795,0.2218254916616842,0.1942922665186566,Creature/Royalty/Knight/Sorcerer,Present,Daytime,"['Drama', 'Thriller']"
Jane Eyre,0.6132456884009201,0.7372311613825587,0.160585822688783,0.1402667368099077,0.0644286438304904,0.3333092502121037,Detective/Spy,Past,Daytime,"['Drama', 'Romance']"
Jason X,0.6380900914352623,0.5794199558364016,0.1471096194331274,0.3492127655733317,0.3165988433450508,0.187905022649399,Detective/Spy,Future,Daytime,"['Horror', 'Action', 'Sci-Fi', 'Thriller']"
Jaws 2,0.9166384289789308,0.6685254592241057,0.0167502783293685,0.442591394925886,0.3701964629730346,0.3803692673007605,Fighter,Past,Daytime,"['Horror', 'Adventure', 'Thriller']"
Jaws,0.7398764879317566,0.8614516474349474,0.1474898776476412,0.355843927787044,0.1456882708360198,0.4219899060348155,Monster/Killer/Victim,Past,Daytime,"['Horror', 'Adventure', 'Thriller']"
Jay and Silent Bob Strike Back,0.138612577655859,0.3427660090394714,0.3600469473647184,0.1880612517419237,0.7577672909861433,0.7538467800348958,Spouse/Lover/Ex,Present,Daytime,"['Comedy', 'Adventure']"
Jennifer Eight,0.8940636464121978,0.8765108965949775,0.0606401605571855,0.0916490290521738,0.3721852609175165,0.2653211193192502,Realist,Past,Daytime,['Thriller']
Jennifers Body,0.2440528246960852,0.1857827692913489,0.4704601999340906,0.1077776681264456,0.852747901314467,0.8180463664725126,Detective/Spy,Past,Nighttime,"['Horror', 'Comedy', 'Thriller']"
Jerry Maguire,0.8166712830118099,0.5954978042371076,0.2549509179557939,0.1626905159309635,0.1643299085306177,0.4631360677615572,Child,Future,Daytime,"['Comedy', 'Drama', 'Romance']"
Jeux Interdits,0.969729328774006,0.6180294273485567,0.1117164707363291,0.3072742399090917,0.1574002955578742,0.4535837062538032,Realist,Past,Nighttime,"['Drama', 'War']"
JFK,0.8774311113980822,0.7227591759863583,0.490252445124438,0.4413044803972736,0.2903266384931819,0.1355959602000685,Fighter,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Jimmy and Judy,0.7469984193683997,0.9047408629709638,0.2364553450493637,0.4163752030665591,0.1043733936432617,0.2079322148489291,Superhuman/Scientist/Alien/Robot,Present,Daytime,['Action']
John Q,0.7931134371103958,0.7887182246221073,0.218065253624802,0.1820462071182328,0.4619526953375021,0.1855281332416545,Realist,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
John Wick,0.8542244179783876,0.8459386407553364,0.2693859554687045,0.284496755523158,0.0695661822366018,0.4822433754941563,Soldier,Past,Nighttime,"['Crime', 'Action', 'Thriller']"
Joker,0.5453437373796357,0.8870196069543939,0.1116635974953395,0.3162218825070168,0.1501966593109805,0.3082774172874801,Child,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Judge Dredd,0.7406626689544966,0.9080502734335084,0.1118474210294107,0.1653816890763321,0.1548207173012519,0.4737267543008027,Monster/Killer/Victim,Past,Daytime,"['Crime', 'Action', 'Sci-Fi']"
Juno,0.6864447723083273,0.7447979263469415,0.4191988758433845,0.0617602922219598,0.4615432604636459,0.0179632760205158,Fighter,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Jurassic Park III,0.9171141971031772,0.7049832152172594,0.2615441919308681,0.3385852832816339,0.099671156495356,0.1816482506405585,Comedian,Present,Daytime,"['Horror', 'Thriller', 'Sci-Fi', 'Action', 'Adventure']"
Jurassic Park The Lost World,0.9614221042952508,0.881614153118622,0.1929084364690361,0.3399877405141907,0.1641992631172686,0.185002803227738,Law Person/Outlaw,Present,Daytime,"['Horror', 'Thriller', 'Sci-Fi', 'Action', 'Adventure']"
Jurassic Park,0.7349256528129386,0.7157991959602512,0.4222047708682672,0.2685542227607054,0.3757593590693983,0.0026900488470218,Fighter,Present,Daytime,"['Horror', 'Thriller', 'Sci-Fi', 'Action', 'Adventure']"
Kafka,0.3874584719001175,0.3111254742121232,0.3927638624685592,0.3908062826487528,0.93379187930065,0.550122853261203,Spouse/Lover/Ex,Present,Daytime,['Drama']
Kalifornia,0.9309121165396564,0.937672963881184,0.0857739666169913,0.3186942664138979,0.0929064721906656,0.1103537942355301,Detective/Spy,Past,Daytime,"['Crime', 'Thriller']"
Kids,0.6806117602619146,0.6963558251714894,0.4192923928627267,0.1934168721731587,0.1500953786529254,0.3856246135991505,Superhuman/Scientist/Alien/Robot,Present,Daytime,['Drama']
Kill Your Darlings,0.8488378845441618,0.7680519312804546,0.3191563997946465,0.1039249824703462,0.0701023830555002,0.4203486093898987,Law Person/Outlaw,Past,Daytime,"['Drama', 'Romance']"
Killing Zoe,0.7651732474357472,0.8102173502695078,0.2496960161776137,0.4024780942821949,0.3052816915102822,0.477203027956424,Comedian,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
King Kong,0.4125960603933788,0.4129700418009296,0.4674251621445079,0.1504463637121812,0.5462697148901736,0.9994684095457806,Detective/Spy,Past,Daytime,"['Drama', 'Adventure', 'Action', 'Thriller']"
Klute,0.5969022644137847,0.8507581475127244,0.2194009424015019,0.2650957700887429,0.3739976425277005,0.1579541572390669,Detective/Spy,Present,Daytime,"['Crime', 'Drama', 'Thriller']"
Knocked Up,0.9319117013099588,0.9287316259374676,0.1845617563378554,0.1798786083786219,0.2362988166302639,0.3545368780542525,Monster/Killer/Victim,Present,Daytime,"['Comedy', 'Drama', 'Romance']"
Kramer vs Kramer,0.9081855571781972,0.9930111579234292,0.4744344876695183,0.113335144780953,0.3799975349304603,0.2871551615137545,Monster/Killer/Victim,Past,Daytime,['Drama']
Kundun,0.7627949427423687,0.9017080160790768,0.4094874429135582,0.0068838112272452,0.0293321075072254,0.4304593305504907,Monster/Killer/Victim,Past,Daytime,['Drama']
Kung Fu Panda,0.618218642828791,0.7758399241769014,0.273051747502207,0.4400263931879283,0.4522277162800816,0.1587455371486121,Child,Past,Daytime,"['Family', 'Comedy', 'Action']"
L.A. Confidential,0.9299807865686986,0.9071793065655596,0.032100179409307,0.3515759880901679,0.1850641141766071,0.0417174497691527,Comedian,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
La La Land,0.9935898542226632,0.5480877868050892,0.2692794588972334,0.4801636012549629,0.3027895390380094,0.2620868528598714,Child,Past,Daytime,"['Comedy', 'Drama']"
